question_id,question,difficulty,generation_time_formatted,generation_time_seconds
317,Calculate the percentage of carcinogenic molecules which contain the Chlorine element.,moderate,1.30 วินาที,1.29569411277771
318,What is the molecule id of bond id TR001_1_7?,simple,1.01 วินาที,1.0107550621032715
319,How many elements are contained in bond_id TR001_3_4?,challenging,1.09 วินาที,1.0933310985565186
320,What is the type of the bond which is presenting the connection between two atoms TR000_1 and TR000_2?,moderate,1.61 วินาที,1.6080329418182373
321,"What is the molecule of atom id ""TR000_2"" and atom id 2 ""TR000_4""?",simple,1.00 วินาที,0.9960603713989258
322,What is the element of toxicology for the atom with the ID of TR000_1?,challenging,0.79 วินาที,0.786175012588501
323,Is molecule TR000 is carcinogenic or not?,simple,0.99 วินาที,0.9900369644165039
324,Find the percentage of atoms with single bond.,simple,0.89 วินาที,0.8904619216918945
325,How many carcinogenic molecules that consisted of Nitrogen?,simple,1.30 วินาที,1.300412893295288
326,Which molecule consisted of Sulphur atom with double bond?,simple,1.38 วินาที,1.3762381076812744
327,Which non-carcinogenic molecules consisted more than 5 atoms?,moderate,1.33 วินาที,1.331517219543457
328,"List all the elements with double bond, consisted in molecule TR024.",challenging,1.81 วินาที,1.8057737350463867
329,Which carcinogenic molecule have the highest number of atoms consisted in it?,moderate,1.60 วินาที,1.6011989116668701
330,Calculate the percentage of carcinogenic molecules with triple bonded Hidrogen atoms.,challenging,2.02 วินาที,2.0191640853881836
331,How many of the molecules are carcinogenic?,simple,1.09 วินาที,1.0921058654785156
332,"Among the molecules between TR004 to TR010, how many of them has single bonds?",simple,0.94 วินาที,0.9392859935760498
333,"In the molecule TR008, how many carbons are present?",simple,0.74 วินาที,0.7375171184539795
334,What is the element with the atom ID of TR004_7 in molecule that is not carcinogenic?,challenging,0.90 วินาที,0.9028847217559814
335,What is the total number of molecules with double bonded oxygen?,simple,1.60 วินาที,1.5986719131469727
336,"in molecules with triple bonds, how many of them are not carcinogenic?",simple,1.21 วินาที,1.2076818943023682
337,List the element and bond type included in the molecule with molecule ID of TR002.,challenging,1.09 วินาที,1.094264030456543
338,What is the atom ID of double bonded carbon in TR012 molecule?,moderate,1.31 วินาที,1.3140501976013184
339,List the atom ID of the carcinogenic molecule that contains oxygen?,simple,0.99 วินาที,0.9851651191711426
340,Which are the cards that have incredibly powerful foils.,simple,0.89 วินาที,0.8920998573303223
341,What are the borderless cards available without powerful foils?,simple,0.79 วินาที,0.7920999526977539
342,List the card names with value that cost more converted mana for the face.,simple,1.19 วินาที,1.1939551830291748
343,Name all cards with 2015 frame style ranking below 100 on EDHRec.,simple,0.58 วินาที,0.5829107761383057
344,List all the mythic rarity print cards banned in gladiator format.,moderate,1.50 วินาที,1.502068042755127
345,"For artifact type of cards that do not have multiple faces on the same card, state its legalities status for vintage play format.",moderate,1.20 วินาที,1.195600986480713
346,List all the card id and artist with unknown power which are legal for commander play format.,moderate,1.10 วินาที,1.0980491638183594
347,Find all cards illustrated by Stephen Daniel and describe the text of the ruling of these cards. State if these cards have missing or degraded properties and values.,moderate,2.50 วินาที,2.5023908615112305
348,Describe the information about rulings for card named 'Sublime Epiphany' with number 74s.,simple,3.76 วินาที,3.756085157394409
349,Name the card and artist with the most ruling information. Also state if the card is a promotional printing.,moderate,1.20 วินาที,1.1978099346160889
350,State the alternative languages available for card named Annul numbered 29.,simple,1.09 วินาที,1.091520071029663
351,Name all the cards which have alternative language in Japanese.,simple,0.89 วินาที,0.8854730129241943
352,Calculate the percentage of the cards availabe in Chinese Simplified.,moderate,1.10 วินาที,1.0985360145568848
353,List all the sets available in Italian translation. State the total number of cards per set.,simple,1.40 วินาที,1.4012360572814941
354,How many types of cards does the artist Aaron Boyd illustrated about card art?,simple,0.68 วินาที,0.6846840381622314
355,What is the keyword found on card 'Angel of Mercy'?,simple,0.79 วินาที,0.789435863494873
356,How many cards have infinite power?,simple,0.58 วินาที,0.5832750797271729
357,What type of promotion is of card 'Duress'?,simple,0.99 วินาที,0.9882500171661377
358,"What is the border color of card ""Ancestor's Chosen""?",simple,1.00 วินาที,0.9965109825134277
359,"What is the type of the card ""Ancestor's Chosen"" as originally printed?",simple,0.99 วินาที,0.9925041198730469
360,"cards are not directly linked to language but through table 'set'. you need to add set in covered table & rephrase your question
What are the languages available for the set that card 'Angel of Mercy' is in?",moderate,1.19 วินาที,1.1919400691986084
361,How many cards of legalities whose status is restricted have text boxes?,simple,1.36 วินาที,1.3607430458068848
362,"What is the description about the ruling of card ""Condemn""?",simple,0.63 วินาที,0.6332449913024902
363,How many cards of legalities whose status is restricted are found in a starter deck?,simple,0.99 วินาที,0.9888010025024414
364,"What is the status of card ""Cloudchaser Eagle""?",simple,0.88 วินาที,0.884296178817749
365,"What is the type of card ""Benalish Knight""?",simple,0.58 วินาที,0.5776939392089844
366,"What is the rule of playing card ""Benalish Knight""?",simple,0.90 วินาที,0.898756742477417
367,Please provide the names of the artists who illustrated the card art in Phyrexian.,simple,0.79 วินาที,0.7868242263793945
368,What is the percentage of borderless cards?,simple,1.20 วินาที,1.2003881931304932
369,How many cards that illusrtated in German have been reprinted?,simple,0.79 วินาที,0.7853569984436035
370,How many borderless cards are illustrated in Russian?,simple,0.79 วินาที,0.7879788875579834
371,What is the percentage of cards whose language is French among the Story Spotlight cards?,challenging,1.40 วินาที,1.3984730243682861
372,How many cards are there with toughness of 99?,simple,1.61 วินาที,1.6087191104888916
373,Name the cards that were illustrated by Aaron Boyd.,simple,0.78 วินาที,0.7830810546875
374,How many black border cards are only available on mtgo?,simple,1.20 วินาที,1.1955687999725342
375,List down all the card IDs with converted mana cost of 0.,simple,0.78 วินาที,0.7798662185668945
376,What are the card layout of cards with keyword of flying?,simple,0.59 วินาที,0.5907199382781982
377,"How many cards with original type of ""Summon - Angel"" have subtype other than ""Angel""?",simple,1.30 วินาที,1.297424077987671
378,What are the foiled cards that are incredibly powerful when paired with non foiled cards? List the IDs.,simple,0.96 วินาที,0.9610891342163086
379,What are the cards belong to duel deck a? List the ID.,simple,0.72 วินาที,0.7170488834381104
380,List the edhrecRank for cards with frame version 2015.,simple,0.78 วินาที,0.779536247253418
381,List down the name of artists for cards in Chinese Simplified.,simple,0.70 วินาที,0.7022280693054199
382,What are the cards that only available in paper and Japanese language?,simple,1.81 วินาที,1.8079502582550049
383,How many of the banned cards are white border?,simple,1.10 วินาที,1.0984508991241455
384,List down the uuid for legacy cards and the foreign language of these cards.,simple,1.20 วินาที,1.1965818405151367
385,Write down the ruling of Beacon of Immortality.,simple,0.99 วินาที,0.9891982078552246
386,How many cards are having future frame version and what are the legality status of these cards?,simple,1.09 วินาที,1.090790033340454
387,What are the cards for set OGW? State the colour for these cards.,simple,0.89 วินาที,0.89205002784729
388,What are the cards in set 10E with converted mana of 5 have translation and what are the languages?,simple,1.20 วินาที,1.196850061416626
389,List down the name of cards with original types of Creature - Elf and the date of rulings for these cards.,simple,0.99 วินาที,0.9893200397491455
390,What are the colors of cards from ID 1-20? What are the format of these cards?,simple,0.99 วินาที,0.9909932613372803
391,"Among the Artifact cards, which are black color and comes with foreign languague translation?",moderate,1.20 วินาที,1.2024352550506592
392,"Pick 3 cards with rarity of uncommon, list down name these cards according to ascending order of it's ruling date.",simple,3.82 วินาที,3.8168580532073975
393,On how many cards designed by John Avon is its foil non-powerful?,simple,1.13 วินาที,1.1320161819458008
394,How many white bordered cards are powerful?,simple,0.79 วินาที,0.7899949550628662
395,How many cards designed by UDON and available in mtgo print type has a starting maximum hand size of -1?,simple,0.68 วินาที,0.6806132793426514
396,How many cards with a 1993 frame version and available on paper have a sensitive content warning?,simple,0.89 วินาที,0.8874161243438721
397,"What is the mana cost of cards with a normal layout, a 2003 frame version, with a black border color, and available in paper and mtgo?",moderate,1.34 วินาที,1.3443920612335205
398,What is the  unconverted mana do all the cards created by Rob Alexander cost in total?,simple,0.93 วินาที,0.9339361190795898
399,Lists all types of cards available in arena.,simple,0.89 วินาที,0.8888669013977051
400,Lists the set code of all cards translated into Spanish.,simple,0.99 วินาที,0.993333101272583
401,What percentage of legendary frame effect cards that are only available in online game variations?,moderate,1.71 วินาที,1.7083683013916016
402,What is the percentage of Story Spotlight cards that do not have a text box? List them by their ID.,moderate,1.10 วินาที,1.0955450534820557
403,Calculate the percentage of cards in Spanish. List them by name.,simple,1.30 วินาที,1.2966840267181396
404,Indicates the name of all the languages into which the set whose number of cards is 309 is translated.,simple,0.64 วินาที,0.6443099975585938
405,How many Brazilian Portuguese translated sets are inside the Commander block?,moderate,1.03 วินาที,1.0266900062561035
406,Lists by ID all Creature-type cards with legal status.,simple,0.99 วินาที,0.9876019954681396
407,Lists all types of cards in German.,moderate,0.89 วินาที,0.8906700611114502
408,How many unknown power cards contain info about the triggered ability,moderate,0.88 วินาที,0.8848757743835449
409,"Indicates the number of cards with pre-modern format, ruling text ""This is a triggered mana ability."" that do not have multiple faces.",moderate,1.78 วินาที,1.7770929336547852
410,"Is there any card from Erica Yang artist in pauper format and available in paper? If so, indicate its ID.",simple,1.30 วินาที,1.3019819259643555
411,"To which artist does the card with the text ""Das perfekte Gegenmittel zu einer dichten Formation"" belong?",simple,0.68 วินาที,0.6803481578826904
412,"What is the foreign name of the card in French of type Creature, normal layout and black border color, by artist Matthew D. Wilson?",moderate,1.52 วินาที,1.5232481956481934
413,How many cards with print rarity have ruling text printed on 01/02/2007?,simple,1.14 วินาที,1.1354079246520996
414,What language is the set of 180 cards that belongs to the Ravnica block translated into?,simple,0.95 วินาที,0.9490201473236084
415,What percentage of cards with format commander and legal status do not have a content warning?,challenging,1.30 วินาที,1.3006517887115479
416,What percentage of cards without power are in French?,challenging,1.21 วินาที,1.212177038192749
417,What percentage of Japanese translated sets are expansion sets?,moderate,1.29 วินาที,1.293900966644287
418,What kind of printing is on the card that Daren Bader created?,simple,0.79 วินาที,0.7910230159759521
419,How many color cards with no borders have been ranked higher than 12000 on EDHRec?,simple,0.99 วินาที,0.994854211807251
420,"How many cards are oversized, reprinted, and printed for promotions?",simple,1.71 วินาที,1.7092227935791016
421,Please list top three unknown power cards that have promotional types for arena league in alphabetical order.,simple,0.91 วินาที,0.9098489284515381
422,What is the language of the card with the multiverse number 149934?,simple,0.76 วินาที,0.762484073638916
423,Please provide the ids of top three powerful pairs of Kingdom Foil and Kingdom Cards sorted by Kingdom Foil id in alphabetical order.,simple,1.30 วินาที,1.302198886871338
424,What proportion of cards do not have a text box with a normal layout?,simple,1.20 วินาที,1.199462890625
425,What are the card numbers that don't have multiple faces on a single card and have the subtypes Angel and Wizard?,simple,0.89 วินาที,0.8902487754821777
426,"Please provide top three sets that don't appear in Magic: The Gathering Online, along with their names in in alphabetical order.",simple,0.79 วินาที,0.7868542671203613
427,What languages are available in the set known as Archenemy on the magic card market and having the code ARC?,moderate,1.20 วินาที,1.1956701278686523
428,What is the name of set number 5 and its translation?,simple,0.89 วินาที,0.889150857925415
429,What is the language and expansion type of set number 206?,simple,0.99 วินาที,0.9925837516784668
430,Please list top two sets of cards with their IDs that have Italian-language cards and are located in the Shadowmoor block in alphabetical order.,simple,1.41 วินาที,1.4064159393310547
431,Which set is not available outside of the United States and has foil cards with Japanese writing on them? Please include the set ID in your response.,challenging,1.09 วินาที,1.0937306880950928
432,Which Russian set of cards contains the most cards overall?,moderate,1.44 วินาที,1.4361133575439453
433,What is the percentage of the set of cards that have Chinese Simplified as the language and are only available for online games?,moderate,0.85 วินาที,0.8522617816925049
434,How many sets are available just in Japanese and not in Magic: The Gathering Online?,moderate,1.30 วินาที,1.299009084701538
435,How many card border with black color ? List out the card id.,simple,0.68 วินาที,0.6844563484191895
436,How many cards have frame effect as extendedart? List out the id of those cards.,simple,0.89 วินาที,0.8854782581329346
437,"Among black card borders, which card has full artwork?",simple,0.79 วินาที,0.7881379127502441
438,"Point out the language of set id ""174""?",simple,1.09 วินาที,1.0910007953643799
439,"List out the set name of the set code ""ALL"".",simple,0.59 วินาที,0.585719108581543
440,"Which foreign language used by ""A Pedra Fellwar""?",simple,1.29 วินาที,1.2873499393463135
441,State the set code of the set with release date of 07/13/2007?,simple,0.84 วินาที,0.8361902236938477
442,"Mention the base set size and set code of the set that was in block named ""Masques"" and ""Mirage"".",simple,0.81 วินาที,0.8065319061279297
443,Give the code of sets have expansion type of 'expansion'?,simple,1.13 วินาที,1.12984299659729
444,Name the foreign name of the card that has boros watermark? List out the type of this card.,simple,1.72 วินาที,1.723534107208252
445,What is the language and flavor text of the card that has colorpie watermark? List out the type of this card.,simple,1.20 วินาที,1.1959660053253174
446,What is percentage of the cards with a converted Mana Cost of 10 in set of Abyssal Horror?,moderate,0.99 วินาที,0.9889891147613525
447,Give the code of sets have expansion commander type?,simple,0.89 วินาที,0.8925120830535889
448,Name the foreign name of the card that has abzan watermark? List out the type of this card.,simple,0.78 วินาที,0.7787928581237793
449,What is the language of the card that has azorius watermark? List out the type of this card.,simple,0.70 วินาที,0.6980249881744385
450,"Of all the cards that are designed by Aaron Miller, how many of them are incredibly powerful?",moderate,0.89 วินาที,0.8936371803283691
451,How many cards available in paper have a positive starting maximum hand size?,simple,0.79 วินาที,0.7852940559387207
452,Please list the names of the cards that have a text box.,simple,0.89 วินาที,0.89385986328125
453,"What's the unconverted mana cost of the card ""Ancestor's Chosen""?",simple,0.80 วินาที,0.8022010326385498
454,"Among the cards with a white border color, how many of them have unknown power?",simple,1.09 วินาที,1.0881481170654297
455,Which of the cards that are a promotional painting have multiple faces on the same card? Please list their names.,simple,0.90 วินาที,0.8950021266937256
456,"What's the list of all types for the card ""Molimo, Maro-Sorcerer""?",simple,0.89 วินาที,0.8945837020874023
457,"Please list the websites where I can purchase the cards that have the promotional type of ""bundle"".",simple,0.55 วินาที,0.5515029430389404
458,"How many artists have designed a card with a black border color and is available in both ""arena"" and ""mtgo"" printing type?",simple,0.92 วินาที,0.9183642864227295
459,"Which card costs more converted mana, ""Serra Angel"" or ""Shrine Keeper""?",moderate,1.52 วินาที,1.5205721855163574
460,"Which artist designed the card whose promotional name is ""Battra, Dark Destroyer""?",simple,0.70 วินาที,0.6958930492401123
461,Please list the names of the top 3 cards with the highest converted mana cost and have a 2003 card frame style.,simple,0.67 วินาที,0.668175220489502
462,"What's the Italian name of the set of cards with ""Ancestor's Chosen"" is in?",moderate,0.98 วินาที,0.9849972724914551
463,"How many translations are there for the set of cards with ""Angel of Mercy"" in it?",simple,0.90 วินาที,0.8977305889129639
464,"Please list the names of the cards in the set ""Hauptset Zehnte Edition"".",simple,1.10 วินาที,1.096423864364624
465,"For the set of cards with ""Ancestor's Chosen"" in it, is there a Korean version of it?",moderate,1.10 วินาที,1.0953631401062012
466,"Among the cards in the set ""Hauptset Zehnte Edition"", how many of them are designed by Adam Rex?",moderate,1.61 วินาที,1.6066479682922363
467,"How many cards are there in the base set of ""Hauptset Zehnte Edition""?",simple,1.09 วินาที,1.0899100303649902
468,"What is the Simplified Chinese translation of the name of the set ""Eighth Edition""?",moderate,0.92 วินาที,0.9200458526611328
469,"Did the set of cards with ""Angel of Mercy"" appear on Magic: The Gathering Online?",moderate,1.18 วินาที,1.1825170516967773
470,"When was the set of cards with ""Ancestor's Chosen"" released?",simple,1.10 วินาที,1.0959889888763428
471,"What is the expansion type of the set ""Hauptset Zehnte Edition""?",simple,1.09 วินาที,1.0865087509155273
472,"Among the sets in the block ""Ice Age"", how many of them have an Italian translation?",moderate,1.33 วินาที,1.3258721828460693
473,Is the set of cards with Adarkar Valkyrie only available outside the United States?,moderate,1.32 วินาที,1.3247179985046387
474,"Among the sets of cards that have an Italian translation, how many of them have a base set number of under 100?",moderate,0.77 วินาที,0.7711708545684814
475,How many cards in the set Coldsnap have a black border color?,simple,0.70 วินาที,0.7007119655609131
476,Please list the name of the cards in the set Coldsnap with the highest converted mana cost.,simple,0.96 วินาที,0.9597418308258057
477,"Which of these artists have designed a card in the set Coldsnap, Jeremy Jarvis, Aaron Miller or Chippy?",challenging,0.91 วินาที,0.9148149490356445
478,What is card number 4 in the set Coldsnap?,simple,0.56 วินาที,0.5638730525970459
479,"Among the cards with converted mana cost higher than 5 in the set Coldsnap, how many of them have unknown power?",moderate,0.89 วินาที,0.8945462703704834
480,"What is the Italian flavor text of the card ""Ancestor's Chosen""?",moderate,1.04 วินาที,1.0426037311553955
481,"Please list all the foreign languages in which the card ""Ancestor's Chosen"" has a flavor text.",simple,0.87 วินาที,0.870387077331543
482,"What's the German type of the card ""Ancestor's Chosen""?",simple,1.19 วินาที,1.191072940826416
483,Please list the Italian text ruling of all the cards in the set Coldsnap.,moderate,2.03 วินาที,2.03462290763855
484,Please list the Italian names of the cards in the set Coldsnap with the highest converted mana cost.,moderate,1.51 วินาที,1.505113124847412
485,When was the ruling for the card 'Reminisce' created?,simple,0.89 วินาที,0.8881299495697021
486,What is the percentage of the cards with a converted mana cost of 7 in the set Coldsnap?,moderate,1.30 วินาที,1.3025238513946533
487,What is the percentage of incredibly powerful cards in the set Coldsnap?,challenging,1.40 วินาที,1.401026964187622
488,What's the code for the set which was released on 2017/7/14?,simple,1.43 วินาที,1.4312639236450195
489,List the keyrune code for the set whose code is 'PKHC'.,simple,0.58 วินาที,0.5849599838256836
490,"For the set which had 'SS2' as the code, what is its magic card market id?",simple,1.09 วินาที,1.094541072845459
491,What's the magic card market name for the set which was released on 2017/6/9?,simple,0.90 วินาที,0.9018490314483643
492,"For the set ""From the Vault: Lore"", what is its expansion type?",simple,1.52 วินาที,1.517364263534546
493,"For the set ""Commander 2014 Oversized"" , give its parent code.",simple,0.80 วินาที,0.7967469692230225
494,For all cards illustrated by Jim Pavelec. and describe the text of the ruling of these cards. Do these cards have missing or degraded properties and values.,challenging,1.32 วินาที,1.3153049945831299
495,"What was the release date for the set which card ""Evacuation"" in it?",simple,1.09 วินาที,1.0918519496917725
496,"What is the number of cards are there in the set of ""Rinascita di Alara""?",simple,1.09 วินาที,1.087982177734375
497,"List the expansion type of the set ""Huitième édition"".",simple,1.25 วินาที,1.2532858848571777
498,"What's the French name of the set of cards with ""Tendo Ice Bridge"" is in?",moderate,1.37 วินาที,1.3656821250915527
499,"How many translations of the name of the set ""Tenth Edition""?",moderate,0.80 วินาที,0.8002150058746338
500,"Tell the Japanese name of the set which card ""Fellwar Stone"" is in it.",moderate,1.18 วินาที,1.183851718902588
501,Which card name in the set 'Journey into Nyx Hero's Path' has the highest converted mana cost.,moderate,1.09 วินาที,1.0939710140228271
502,"What is the release date for the set ""Ola de frío""?",simple,1.40 วินาที,1.4015998840332031
503,"What was the expansion type for the set which card ""Samite Pilgrim"" in it?",simple,1.52 วินาที,1.5155060291290283
504,How many cards are there in the set 'World Championship Decks 2004' with the converted mana cost as '3'.,simple,1.20 วินาที,1.2006032466888428
505,"Show the Simplified Chinese translation of the name of the set ""Mirrodin""?",moderate,0.99 วินาที,0.990231990814209
506,"For all the set of cards that has Japanese translation, what is the percentage of them are only available in non-foil?",challenging,1.37 วินาที,1.3736319541931152
507,"For all the set of cards that has Brazil Portuguese translation, what is the percentage of them are only available online?",challenging,1.33 วินาที,1.32647705078125
508,What are the available printing types of the cards that doesn't have a text box created by Aleksi Briclot?,moderate,0.99 วินาที,0.9942610263824463
509,What is the unique id of the set that has the highest number of cards?,simple,1.19 วินาที,1.188288927078247
510,"Among the cards that doesn't have multiple faces on the same card, who is the illustrator of the card art that has the highest cost of converted mana?",simple,0.99 วินาที,0.9922356605529785
511,What is the most common visual frame effects among the incredibly powerful foils?,moderate,1.09 วินาที,1.0896508693695068
512,How many cards with unknown power that can't be found in foil is in duel deck A?,simple,1.21 วินาที,1.2068259716033936
513,"Among the sets whose expansion type is Commander, which set has the highest total number of cards including promotional and related supplemental products but excluding Alchemy modifications? Indicate the id of the set.",challenging,1.30 วินาที,1.3001008033752441
514,"In duels, what are the top 10 cards with the highest uncoverted mana cost?",simple,0.99 วินาที,0.9884469509124756
515,When was the oldest mythic card released and what are its legal play formats?,moderate,1.19 วินาที,1.1912989616394043
516,How many cards did Volkan BaÇµa illustrated whose foreign language is in French?,moderate,1.10 วินาที,1.1010029315948486
517,How many rare enchantment Abundance cards are there whose play format status are all legal?,moderate,1.40 วินาที,1.4046242237091064
518,Which of the play format has the highest number of banned status? Indicate the play format and the names of all the card meet the condition.,moderate,1.81 วินาที,1.8112318515777588
519,"What is the language of the ""Battlebond"" set?",simple,1.22 วินาที,1.219886064529419
520,Who is the illustrator that illustrated the least amount of cards? List the format of play of the cards that he/she illustrated.,moderate,1.58 วินาที,1.5799779891967773
521,"Among the cards whose version of frame style is 1997, what is the status of the card illustrated by D. Alexander Gregory in legacy play format that has sensitive content or Wizards of the Coast?",challenging,1.87 วินาที,1.86881422996521
522,Which cards are ranked 1st on EDHRec? List all of the cards name and its banned play format.,moderate,0.89 วินาที,0.8947780132293701
523,What is the annual average number of sets that were released between 1/1/2012 to 12/31/2015? Indicate the common langugage of the card.,challenging,1.11 วินาที,1.1102349758148193
524,List the artists who illustrated cards with black borders which are available only in arena.,simple,0.92 วินาที,0.9168970584869385
525,Find the uuid of cards in which the old school format is restricted or banned.,simple,0.89 วินาที,0.8910059928894043
526,"Among the card designed by Matthew D. Wilson, how many are available only in the paper?",simple,0.99 วินาที,0.9944508075714111
527,What are the rulings for the card named and designed by Kev Walker? List them in descending order of dates.,moderate,1.40 วินาที,1.4015188217163086
528,List the names of all the cards in the set Hour of Devastation and find the formats in which these cards are legal.,challenging,1.31 วินาที,1.3054461479187012
529,Find and list the names of sets which doesn't have Japanese translation but have Korean translation.,moderate,1.50 วินาที,1.5045299530029297
530,List all the frame styles and cards Allen Williams worked on and find any banned cards if there are any.,moderate,1.69 วินาที,1.6868259906768799
531,"Which user has a higher reputation, Harlan or Jarrod Dixon?",simple,1.01 วินาที,1.0067458152770996
532,Please list the display names of all the users whose accounts were created in the year 2011.,simple,0.99 วินาที,0.9941580295562744
533,How many users last accessed the website after 2014/9/1?,simple,0.61 วินาที,0.6080539226531982
534,What is the display name of the user who has the most number of views?,simple,0.58 วินาที,0.5799458026885986
535,"Among the users who have more than 100 upvotes, how many of them have more then 1 downvotes?",simple,1.00 วินาที,1.0009772777557373
536,How many users with more than 10 views created their account after the year 2013?,simple,1.09 วินาที,1.0947461128234863
537,How many posts does the user csgillespie own?,simple,1.00 วินาที,0.9972589015960693
538,Please list the titles of the posts owned by the user csgillespie?,simple,0.99 วินาที,0.9901270866394043
539,"Who is the owner of the post ""Eliciting priors from experts""?",simple,0.89 วินาที,0.8892989158630371
540,What is the title of the post that is owned by csgillespie and has the highest popularity?,simple,0.72 วินาที,0.7193481922149658
541,What is the display name of the user who is the owner of the most valuable post?,simple,0.98 วินาที,0.9752178192138672
542,What is the total number of comments of all the posts owned by csgillespie?,simple,1.01 วินาที,1.0085980892181396
543,"For the post that got the most number of answers owned by csgillespie, how many answers did it get?",simple,0.75 วินาที,0.7524898052215576
544,"What is the display name of the user who last edited the post ""Examples for teaching: Correlation does not mean causation""?",moderate,1.10 วินาที,1.0998709201812744
545,"Among the posts owned by csgillespie, how many of them are root posts?",simple,1.09 วินาที,1.0908231735229492
546,Please list the display names of all the users who owns a post that is well-finished.,simple,1.40 วินาที,1.401906967163086
547,"Among the posts owned by an elder user, how many of them have a score of over 19?",simple,1.10 วินาที,1.0960819721221924
548,"What is the location of the owner of the post ""Eliciting priors from experts""?",simple,0.99 วินาที,0.9899177551269531
549,"From which post is the tag ""bayesian"" excerpted from? Please give the body of the post.",simple,0.80 วินาที,0.7952311038970947
550,From which post is the most popular tag excerpted from? Please give the body of the post.,simple,0.78 วินาที,0.7830719947814941
551,How many badges has the user csgillespie obtained?,simple,1.11 วินาที,1.1077921390533447
552,Please list the names of the badges obtained by csgillespie.,simple,0.86 วินาที,0.8573241233825684
553,"Among the badges obtained by csgillespie, how many of them were obtained in the year 2011?",simple,1.01 วินาที,1.01361083984375
554,What is the display name of the user who has obtained the most number of badges?,simple,1.09 วินาที,1.0932011604309082
555,What is the average score of the posts owned by the user csgillespie?,simple,1.09 วินาที,1.0904040336608887
556,What is the average number of badges obtained by a user with over 200 views?,simple,1.00 วินาที,0.9991710186004639
557,"Among the posts with a score of over 5, what is the percentage of them being owned by an elder user?",moderate,1.41 วินาที,1.4076638221740723
558,How many votes did the user No.58 take on 2010/7/19?,simple,1.46 วินาที,1.4554040431976318
559,Indicate the creation date of the maximum number of votes.,simple,0.65 วินาที,0.6488630771636963
560,"Give the number of ""Revival"" badges.",simple,0.79 วินาที,0.7862050533294678
561,What is the title for the post which got the highest score comment?,simple,0.90 วินาที,0.8994390964508057
562,"For the post which got 1910 view counts, how many comments does it get?",simple,0.69 วินาที,0.6898958683013916
563,"User No.3025 gave a comment at 20:29:39 on 2014/4/23 to a post, how many favorite counts did that post get?",moderate,1.09 วินาที,1.09144926071167
564,Give the only one comment text of the post with parent id 107829.,simple,1.05 วินาที,1.0463790893554688
565,"User No.23853 gave a comment to a post at 9:08:18 on 2013/7/12, was that post well-finished?",moderate,1.55 วินาที,1.553391933441162
566,"For the owner user of post No. 65041, what is his/her reputation points?",simple,1.09 วินาที,1.093022108078003
567,"For the user with the display name of ""Tiago Pasqualini"", how many posts did he/she own?",simple,0.99 วินาที,0.9923360347747803
568,Provide the display name of the user who made the vote No.6347.,simple,0.79 วินาที,0.7879679203033447
569,Give the number of votes for the post about data visualization.,simple,0.89 วินาที,0.8925621509552002
570,"For the user whose display name is ""DatEpicCoderGuyWhoPrograms"", what is his/her badge's name?",simple,1.05 วินาที,1.045971155166626
571,"For the user No.24, how many times is the number of his/her posts compared to his/her votes?",moderate,1.15 วินาที,1.1461188793182373
572,How many views did the post titled 'Integration of Weka and/or RapidMiner into Informatica PowerCenter/Developer' get?,moderate,1.08 วินาที,1.081610918045044
573,Write the contents of comments with a score of 17.,simple,1.19 วินาที,1.1854150295257568
574,Which user has the website URL listed at 'http://stackoverflow.com',simple,0.74 วินาที,0.7430880069732666
575,What is the badge name that user 'SilentGhost' obtained?,simple,0.85 วินาที,0.8523068428039551
576,Name the user that commented 'thank you user93!',simple,0.79 วินาที,0.7865700721740723
577,Write all comments made by user 'A Lion.',simple,0.79 วินาที,0.7917788028717041
578,Which user made a post titled 'Understanding what Dassault iSight is doing?' and how much is the reputation of the user?,moderate,1.40 วินาที,1.402371883392334
579,Write all comments made on the post titled 'How does gentle boosting differ from AdaBoost?',simple,1.19 วินาที,1.190256118774414
580,Name 10 users with the badge name 'Necromancer.',simple,0.81 วินาที,0.8056900501251221
581,Who is the editor of the post titled 'Open source tools for visualizing multi-dimensional data?',moderate,1.38 วินาที,1.3783349990844727
582,List the title of posts which were edited by Vebjorn Ljosa.,simple,2.64 วินาที,2.6449410915374756
583,What is the total score of the posts edited by Yevgeny and include the user's website URL.,simple,1.21 วินาที,1.2063028812408447
584,Write all the comments left by users who edited the post titled 'Why square the difference instead of taking the absolute value in standard deviation?',moderate,1.81 วินาที,1.8117501735687256
585,How much is the total bounty amount of the post titled about 'data',simple,1.20 วินาที,1.2006070613861084
586,Which user added a bounty amount of 50 to the post title mentioning variance?,challenging,1.37 วินาที,1.3719019889831543
587,Calculate the average view count of each post tagged as 'humor' and list the title and the comment of each post.,moderate,1.12 วินาที,1.1154119968414307
588,Give the total number of comments posted by user ID 13.,simple,0.80 วินาที,0.8020873069763184
589,Which user ID has the highest reputation?,simple,0.78 วินาที,0.7777838706970215
590,Which user ID has the lowest view?,simple,1.03 วินาที,1.033277988433838
591,How many users are awarded with supporter badge during year 2011?,simple,1.35 วินาที,1.3504619598388672
592,How many users are awarded with more than 5 badges?,simple,1.20 วินาที,1.201866865158081
593,How many users from New York have a teacher and supporter badge?,simple,1.27 วินาที,1.2691888809204102
594,Which user created post ID 1 and what is the reputation of this user?,simple,1.09 วินาที,1.0943241119384766
